segment_id,link_id,ref_node_id,start_lr,end_lr,capacity,free_speed,bike_facility,ped_facility,parking,allowed_uses,l_lanes_added,r_lanes_added
0,2761,,86.2836370028301,105.235813977451,,,,,,,1,
1,3145,,657.1215951294384,711.7405783754181,,,,,,,1,
2,3147,,576.6789047696996,650.8726422790338,,,,,,,1,
3,3147,,650.8726422790338,657.1449957107,,,,,,,0,
4,3148,,284.49074880740943,345.9865616341883,,,,,,,1,
5,3148,,345.9865616341883,349.2691929569056,,,,,,,0,
6,3150,,230.09959804218576,912.7409819436997,,,,,,,1,
7,3150,,78.50733291409178,189.29028002208145,,,,,,,1,
8,3150,,189.29028002208145,230.09959804218576,,,,,,,0,
9,3150,,38.45948939502328,78.50733291409178,,,,,,,2,
10,3150,,912.7409819436997,964.3550742539384,,,,,,,2,
11,3151,,833.425258366496,885.8477413398466,,,,,,,2,
12,3151,,885.8477413398466,925.8955848589151,,,,,,,1,
13,3151,,925.8955848589151,964.3550742539384,,,,,,,0,
14,3151,,76.10456953894882,833.425258366496,,,,,,,1,
15,3153,,353.3167189277255,416.605521207864,,,,,,,1,
16,3154,,32.398627907086244,90.36842325052518,,,,,,,1,
17,3158,,513.163004562221,580.3843447130046,,,,,,,1,
18,3159,,532.0381394058018,580.3843447130046,,,,,,,1,
19,3160,,839.8314065535144,894.6729678068575,,,,,,,1,
20,3162,,351.84316401751016,386.23443018692444,,,,,,,1,
